HP:0002564	Malformation of the heart and great vessels	C	5
HP:0002566	Intestinal malrotation	C	7
HP:0002570	Steatorrhea	C	9
HP:0002571	Achalasia	C	7
HP:0002572	Episodic vomiting	C	7
HP:0002573	Hematochezia	C	7
HP:0002574	Episodic abdominal pain	C	6
HP:0002575	Tracheoesophageal fistula	C	7
HP:0002576	Intussusception	C	7
HP:0002577	Abnormality of the stomach	C	6
HP:0002578	Gastroparesis	C	7
HP:0002579	Gastrointestinal dysmotility	C	6
HP:0002580	Volvulus	C	7
HP:0002582	Chronic atrophic gastritis	C	10
HP:0002583	Colitis	C	8
HP:0002584	Intestinal bleeding	C	7
HP:0002585	Abnormality of the peritoneum	C	5
HP:0002586	Peritonitis	C	6
HP:0002587	Projectile vomiting	C	7
HP:0002588	Duodenal ulcer	C	9
HP:0002589	Gastrointestinal atresia	C	6
HP:0002590	Paralytic ileus	C	8
HP:0002591	Polyphagia	C	8
HP:0002592	Gastric ulcer	C	7
HP:0002593	Intestinal lymphangiectasia	C	7
HP:0002594	Pancreatic hypoplasia	C	9
HP:0002595	Ileus	C	7
HP:0002597	Abnormality of the vasculature	C	4
HP:0002599	Head titubation	C	6
HP:0002600	Hyporeflexia of lower limbs	C	7
HP:0002601	Paresis of extensor muscles of the big toe	C	7
HP:0002604	Gastrointestinal telangiectasia	C	7
HP:0002605	Hepatic necrosis	C	6
HP:0002607	Bowel incontinence	C	8
HP:0002608	Celiac disease	C	6
HP:0002611	Cholestatic liver disease	C	8
HP:0002612	Congenital hepatic fibrosis	C	7
HP:0002613	Biliary cirrhosis	C	9
HP:0002614	Hepatic periportal necrosis	C	7
HP:0002615	Hypotension	C	5
HP:0002616	Aortic root dilatation	C	9
HP:0002617	Aneurysm	C	5
HP:0002619	Varicose veins	C	7
HP:0002621	Atherosclerosis	C	6
HP:0002622	Dissecting aortic aneurysm	C	8
HP:0002623	Overriding aorta	C	7
HP:0002624	Venous abnormality	C	5
HP:0002625	Deep venous thrombosis	C	6
HP:0002626	Venous varicosities of celiac and mesenteric vessels	C	8
HP:0002627	Right aortic arch with mirror image branching	C	10
HP:0002629	Gastrointestinal arteriovenous malformation	C	6
HP:0002630	Fat malabsorption	C	8
HP:0002631	Ascending aortic aneurysm	C	7
HP:0002632	Low-to-normal blood pressure	C	6
HP:0002633	Vasculitis	C	5
HP:0002634	Arteriosclerosis	C	5
HP:0002637	Cerebral ischemia	C	7
HP:0002638	Superficial thrombophlebitis	C	7
HP:0002639	Budd-Chiari syndrome	C	6
HP:0002640	Hypertension associated with pheochromocytoma	C	6
HP:0002641	Peripheral thrombosis	C	5
HP:0002642	Arteriovenous fistulas of celiac and mesenteric vessels	C	6
HP:0002643	Neonatal respiratory distress	C	6
HP:0002644	Abnormality of pelvic girdle bone morphology	C	6
HP:0002645	Wormian bones	C	9
HP:0002647	Aortic dissection	C	7
HP:0002648	Abnormality of calvarial morphology	C	7
HP:0002650	Scoliosis	C	8
HP:0002651	Spondyloepimetaphyseal dysplasia	C	6
HP:0002652	Skeletal dysplasia	C	5
HP:0002653	Bone pain	C	5
HP:0002654	Multiple epiphyseal dysplasia	C	6
HP:0002655	Spondyloepiphyseal dysplasia	C	6
HP:0002656	Epiphyseal dysplasia	C	6
HP:0002657	Spondylometaphyseal dysplasia	C	6
HP:0002659	Increased susceptibility to fractures	C	5
HP:0002661	Painless fractures due to injury	C	6
HP:0002663	Delayed epiphyseal ossification	C	7
HP:0002664	Neoplasm	C	3
HP:0002665	Lymphoma	C	5
HP:0002666	Pheochromocytoma	C	6
HP:0002667	Nephroblastoma (Wilms tumor)	C	6
HP:0002668	Paraganglioma	C	6
HP:0002669	Osteosarcoma	C	6
HP:0002671	Basal cell carcinoma	C	6
HP:0002672	Gastrointestinal carcinoma	C	7
HP:0002673	Coxa valga	C	11
HP:0002676	Cloverleaf skull	C	8
HP:0002677	Small foramen magnum	C	7
HP:0002678	Skull asymmetry	C	8
HP:0002679	Abnormality of the sella turcica	C	6
HP:0002680	J-shaped sella turcica	C	8
HP:0002681	Deformed sella turcica	C	7
HP:0002682	Broad skull	C	8
HP:0002683	Abnormality of the calvaria	C	6
HP:0002684	Thickened calvaria	C	7
HP:0002686	Prenatal maternal abnormality	C	4
HP:0002687	Abnormality of the frontal sinuses	C	8
HP:0002688	Absent frontal sinuses	C	9
HP:0002689	Absent paranasal sinuses	C	9
HP:0002690	Large sella turcica	C	7
HP:0002691	Platybasia	C	8
HP:0002692	Hypoplastic facial bones	C	7
HP:0002693	Abnormality of the skull base	C	6
HP:0002694	Sclerosis of skull base	C	7
HP:0002695	Symmetrical, oval parietal bone defects	C	9
HP:0002696	Abnormality of the parietal bone	C	8
HP:0002697	Parietal foramina	C	9
HP:0002699	Abnormality of the foramen magnum	C	6
HP:0002700	Large foramen magnum	C	7
HP:0002703	Abnormality of skull ossification	C	6
HP:0002705	High, narrow palate	C	10
HP:0002707	Palate telangiectasia	C	9
HP:0002708	Prominent median palatal raphe	C	9
HP:0002710	Commissural lip pit	C	8
HP:0002714	Downturned corners of mouth	C	8
HP:0002715	Abnormality of the immune system	C	3
HP:0002716	Lymphadenopathy	C	6
HP:0002717	Adrenal overactivity	C	6
HP:0002718	Recurrent bacterial infections	C	6
HP:0002719	Recurrent infections	C	5
HP:0002720	IgA deficiency	C	8
HP:0002721	Immunodeficiency	C	5
HP:0002722	Recurrent abscess formation	C	6
HP:0002723	Absence of bactericidal oxidative 'respiratory burst' in phagocytes	C	7
HP:0002724	Recurrent Aspergillus infections	C	7
HP:0002725	Systemic lupus erythematosus	C	6
HP:0002726	Recurrent Staphylococcus aureus infections	C	8
HP:0002728	Chronic mucocutaneous candidiasis	C	7
HP:0002729	Follicular hyperplasia	C	7
HP:0002730	Chronic noninfectious lymphadenopathy	C	7
HP:0002731	Defective lymphocyte apoptosis	C	6
HP:0002732	Lymph node hypoplasia	C	6
HP:0002733	Abnormality of the lymph nodes	C	5
HP:0002737	Thick skull base	C	7
HP:0002738	Hypoplastic frontal sinuses	C	9
HP:0002740	Recurrent E. coli infections	C	8
HP:0002741	Recurrent Serratia marcescens infections	C	8
HP:0002742	Recurrent Klebsiella infections	C	8
HP:0002744	Bilateral cleft lip and palate	C	11
HP:0002745	Oral leukoplakia	C	9
HP:0002747	Respiratory insufficiency due to muscle weakness	C	6
HP:0002748	Rickets	C	8
HP:0002749	Osteomalacia	C	8
HP:0002750	Delayed skeletal maturation	C	6
HP:0002751	Kyphoscoliosis	C	9
HP:0002752	Sparse bone trabeculae	C	7
HP:0002753	Thin bony cortex	C	7
HP:0002754	Osteomyelitis	C	5
HP:0002755	Osteomyelitis due to immunodeficiency	C	6
HP:0002756	Pathologic fracture	C	6
HP:0002757	Recurrent fractures	C	6
HP:0002758	Osteoarthritis	C	7
HP:0002761	Generalized joint laxity	C	8
HP:0002762	Multiple exostoses	C	7
HP:0002763	Abnormal cartilage morphology	C	5
HP:0002764	Stippled chondral calcification	C	6
HP:0002766	Relatively short spine	C	8
HP:0002773	Small vertebral bodies	C	9
HP:0002777	Tracheal stenosis	C	8
HP:0002778	Abnormality of the trachea	C	7
HP:0002779	Tracheomalacia	C	8
HP:0002780	Bronchomalacia	C	8
HP:0002781	Upper airway obstruction	C	6
HP:0002783	Recurrent lower respiratory tract infections	C	7
HP:0002786	Tracheobronchomalacia	C	9
HP:0002787	Tracheal ectopic calcification	C	5
HP:0002788	Recurrent upper respiratory tract infections	C	7
HP:0002789	Tachypnea	C	6
HP:0002790	Neonatal breathing dysregulation	C	6
HP:0002791	Hypoventilation	C	6
HP:0002792	Reduced vital capacity	C	5
HP:0002793	Abnormal pattern of respiration	C	5
HP:0002795	Functional respiratory abnormality	C	4
HP:0002797	Osteolysis	C	6
HP:0002803	Congenital contractures	C	5
HP:0002804	Arthrogryposis multiplex congenita	C	6
HP:0002805	Accelerated bone age after puberty	C	7
HP:0002808	Kyphosis	C	8
HP:0002810	Dumbbell-shaped metaphyses	C	7
HP:0002812	Coxa vara	C	11
HP:0002813	Abnormality of limb bone morphology	C	6
HP:0002814	Abnormality of the lower limb	C	7
HP:0002815	Abnormality of the knees	C	7
HP:0002816	Genu recurvatum	C	8
HP:0002817	Abnormality of the upper limb	C	7
HP:0002818	Abnormality of the radius	C	9
HP:0002821	Neuropathic arthropathy	C	7
HP:0002822	Hyperplasia of the femoral trochanters	C	10
HP:0002823	Abnormality of the femur	C	8
HP:0002825	Caudal appendage	C	8
HP:0002826	Halberd-shaped pelvis	C	7
HP:0002827	Hip dislocation	C	7
HP:0002828	Multiple joint contractures	C	5
HP:0002829	Arthralgia	C	6
HP:0002831	Long coccyx	C	8
HP:0002832	Calcific stippling	C	5
HP:0002833	Cystic angiomatosis of bone	C	7
HP:0002834	Flared femoral metaphysis	C	9
HP:0002835	Aspiration	C	5
HP:0002836	Bladder exstrophy	C	6
HP:0002837	Recurrent bronchitis	C	8
HP:0002839	Urinary bladder sphincter dysfunction	C	8
HP:0002840	Lymphadenitis	C	6
HP:0002841	Recurrent fungal infections	C	6
HP:0002842	Recurrent Burkholderia cepacia infections	C	8
HP:0002843	Abnormality of T cells	C	6
HP:0002845	Increased number of peripheral CD3+ T cells	C	8
HP:0002846	Abnormality of B cells	C	6
HP:0002847	Impaired memory B-cell generation	C	8
HP:0002848	Specific anti-polysaccharide antibody deficiency	C	8
HP:0002849	Absence of lymph node germinal center	C	6
HP:0002850	IgM deficiency	C	8
HP:0002851	Increased number of CD4-/CD8- T cells expressing alpha/beta T-cell receptors	C	8
HP:0002853	Increased proportion of HLA DR+ and CD57+ T cells	C	8
HP:0002857	Genu valgum	C	8
HP:0002858	Meningioma	C	7
HP:0002859	Rhabdomyosarcoma	C	6
HP:0002860	Squamous cell carcinoma	C	6
HP:0002861	Melanoma	C	5
HP:0002862	Bladder carcinoma	C	7
HP:0002863	Myelodysplasia	C	5
HP:0002865	Medullary thyroid carcinoma	C	7
HP:0002866	Hypoplastic iliac wings	C	10
HP:0002867	Abnormality of the ilium	C	8
HP:0002868	Narrow iliac wings	C	10
HP:0002869	Flared iliac wings	C	10
HP:0002870	Obstructive sleep apnea	C	7
HP:0002871	Central apnea	C	7
HP:0002872	Apneic episodes precipitated by illness, fatigue, stress	C	7
HP:0002875	Exertional dyspnea	C	7
HP:0002876	Episodic tachypnea	C	7
HP:0002877	Nocturnal hypoventilation	C	7
HP:0002879	Anisospondyly	C	9
HP:0002880	Respiratory difficulties	C	5
HP:0002882	Sudden episodic apnea	C	7
HP:0002883	Hyperventilation	C	6
HP:0002884	Hepatoblastoma	C	6
HP:0002885	Medulloblastoma	C	7
HP:0002886	Vagal paraganglioma	C	8
HP:0002888	Ependymoma	C	8
HP:0002890	Thyroid carcinoma	C	6
HP:0002891	Uterine leiomyosarcoma	C	7
HP:0002893	Pituitary adenoma	C	6
HP:0002894	Neoplasm of the pancreas	C	5
HP:0002895	Papillary thyroid carcinoma	C	7
HP:0002896	Neoplasm of the liver	C	6
HP:0002897	Parathyroid adenoma	C	6
HP:0002898	Embryonal neoplasm	C	5
HP:0002900	Hypokalemia	C	8
HP:0002901	Hypocalcemia	C	8
HP:0002902	Hyponatremia	C	8
HP:0002904	Hyperbilirubinemia	C	4
HP:0002905	Hyperphosphatemia	C	6
HP:0002907	Microhematuria	C	6
HP:0002908	Conjugated hyperbilirubinemia	C	5
HP:0002909	Generalized aminoaciduria	C	7
HP:0002910	Elevated hepatic transaminases	C	6
HP:0002912	Methylmalonic acidemia	C	6
HP:0002913	Myoglobinuria	C	5
HP:0002914	Increased urinary chloride	C	6
HP:0002916	Abnormality of chromosome segregation	C	5
HP:0002917	Hypomagnesemia	C	8
HP:0002918	Hypermagnesemia	C	8
HP:0002919	Ketonuria	C	6
HP:0002920	Decreased circulating ACTH level	C	6
HP:0002921	Abnormality of the cerebrospinal fluid	C	5
HP:0002922	Increased CSF protein	C	6
HP:0002923	Rheumatoid factor positive	C	6
HP:0002924	Decreased circulating aldosterone level	C	5
HP:0002925	Thyroid-stimulating hormone excess	C	8
HP:0002926	Abnormality of thyroid physiology	C	5
HP:0002927	Histidinuria	C	7
HP:0002928	Decreased activity of the pyruvate dehydrogenase (PDH) complex	C	7
HP:0002929	Leydig cell insensitivity to gonadotropin	C	5
HP:0002930	Thyroid hormone receptor defect	C	6
HP:0002932	Aldehyde oxidase deficiency	C	5
HP:0002936	Distal sensory impairment	C	7
HP:0002937	Hemivertebrae	C	9
HP:0002938	Lumbar hyperlordosis	C	9
HP:0002942	Thoracic kyphosis	C	8
HP:0002943	Thoracic scoliosis	C	8
HP:0002944	Thoracolumbar scoliosis	C	9
HP:0002945	Intervertebral space narrowing	C	8
HP:0002946	Supernumerary vertebrae	C	7
HP:0002947	Cervical kyphosis	C	9
HP:0002948	Vertebral fusion	C	8
HP:0002949	Fused cervical vertebrae	C	9
HP:0002953	Vertebral compression fractures	C	8
HP:0002955	Granulomatosis	C	7
HP:0002958	Immune dysregulation	C	5
HP:0002959	Impaired Ig class switch recombination	C	8
HP:0002960	Autoimmunity	C	5
HP:0002961	Dysgammaglobulinemia	C	8
HP:0002963	Abnormal delayed hypersensitivity skin test	C	8
HP:0002965	Cutaneous anergy	C	9
HP:0002967	Cubitus valgus	C	8
HP:0002970	Genu varum	C	8
HP:0002971	Absent microvilli on the surface of peripheral blood lymphocytes	C	6
HP:0002972	Reduced delayed hypersensitivity	C	9
HP:0002973	Abnormality of the forearm	C	8
HP:0002974	Radioulnar synostosis	C	8
HP:0002977	Aplasia/Hypoplasia involving the central nervous system	C	6
HP:0002979	Bowing of the legs	C	7
HP:0002980	Femoral bowing	C	8
HP:0002981	Abnormality of the calf	C	8
HP:0002982	Tibial bowing	C	8
HP:0002983	Micromelia	C	8
HP:0002984	Hypoplasia of the radius	C	8
HP:0002986	Radial bowing	C	9
HP:0002987	Elbow flexion contracture	C	7
HP:0002990	Fibular aplasia	C	9
HP:0002991	Abnormality of the fibula	C	9
HP:0002992	Abnormality of the tibia	C	9
HP:0002996	Limited elbow movement	C	8
HP:0002997	Abnormality of the ulna	C	9
HP:0002999	Patellar dislocation	C	9
HP:0003001	Glomus jugular tumor	C	8
HP:0003002	Breast carcinoma	C	5
HP:0003003	Colon cancer	C	8
HP:0003005	Ganglioneuroma	C	8
HP:0003006	Neuroblastoma	C	8
HP:0003010	Prolonged bleeding time	C	5
HP:0003011	Abnormality of the musculature	C	3
HP:0003013	Bulging epiphyses	C	8
HP:0003015	Flared metaphyses	C	8
HP:0003016	Metaphyseal widening	C	7
HP:0003019	Abnormality of the wrist	C	7
HP:0003020	Enlargement of the wrists	C	8
HP:0003021	Metaphyseal cupping	C	7
HP:0003022	Hypoplasia of the ulna	C	8
HP:0003023	Bowing of limbs due to multiple fractures	C	6
HP:0003025	Metaphyseal irregularity	C	7
HP:0003026	Short long bones	C	6
HP:0003027	Mesomelia	C	8
HP:0003028	Abnormality of the ankles	C	7
HP:0003029	Enlargement of the ankles	C	8
HP:0003031	Ulnar bowing	C	9
HP:0003034	Diaphyseal sclerosis	C	7
HP:0003037	Enlarged joints	C	6
HP:0003038	Fibular hypoplasia	C	7
HP:0003040	Arthropathy	C	6
HP:0003041	Humeroradial synostosis	C	9
HP:0003042	Elbow dislocation	C	8
HP:0003043	Abnormality of the shoulder	C	6
HP:0003044	Shoulder flexion contracture	C	7
HP:0003045	Abnormality of the patella	C	8
HP:0003048	Radial head subluxation	C	9
HP:0003049	Ulnar deviation of the wrist	C	8
HP:0003051	Enlarged metaphyses	C	7
HP:0003053	Epiphyseal deformities of tubular bones	C	7
HP:0003057	Tetraamelia	C	8
HP:0003063	Abnormality of the humerus	C	9
HP:0003065	Patellar hypoplasia	C	9
HP:0003066	Limited knee extension	C	8
HP:0003067	Madelung deformity	C	8
HP:0003068	Madelung-like forearm deformities	C	10
HP:0003070	Elbow ankylosis	C	8
HP:0003071	Flattened epiphyses	C	7
HP:0003072	Hypercalcemia	C	8
HP:0003073	Hypoalbuminemia	C	6
HP:0003074	Hyperglycemia	C	7
HP:0003075	Hypoproteinemia	C	5
HP:0003076	Glycosuria	C	6
HP:0003077	Hyperlipidemia	C	5
HP:0003079	Defective DNA repair after ultraviolet radiation damage	C	6
HP:0003080	Hydroxyprolinuria	C	7
HP:0003081	Increased urinary potassium	C	6
HP:0003083	Dislocated radial head	C	9
HP:0003084	Fractures of the long bones	C	6
HP:0003085	Long fibula	C	10
HP:0003086	Acromesomelia	C	9
HP:0003088	Premature osteoarthritis	C	8
HP:0003090	Hypoplasia of the capital femoral epiphysis	C	9
HP:0003093	Limited hip extension	C	8
HP:0003095	Septic arthritis	C	7
HP:0003097	Short femur	C	9
HP:0003099	Fibular overgrowth	C	10
HP:0003100	Slender long bone	C	6
HP:0003102	Increased carrying angle	C	8
HP:0003103	Abnormal cortical bone morphology	C	6
HP:0003105	Protuberances at ends of long bones	C	6
HP:0003106	Subperiosteal erosions due to secondary hyperparathyroidism	C	7
HP:0003107	Abnormality of cholesterol metabolism	C	5
HP:0003108	Hyperglycinuria	C	7
HP:0003109	Hyperphosphaturia	C	6
HP:0003110	Abnormality of urine homeostasis	C	4
HP:0003111	Abnormality of ion homeostasis	C	4
HP:0003112	Abnormality of serum amino acid levels	C	6
HP:0003113	Hypochloremia	C	6
HP:0003115	Abnormal EKG	C	5
HP:0003116	Abnormal echocardiogram	C	5
HP:0003117	Abnormality of circulating hormone level	C	4
HP:0003118	Increased circulating cortisol level	C	7
HP:0003119	Abnormality of lipid metabolism	C	4
HP:0003121	Limb joint contracture	C	5
HP:0003124	Hypercholesterolemia	C	6
HP:0003125	Reduced factor VIII activity	C	7
HP:0003126	Low-molecular-weight proteinuria	C	6
HP:0003127	Hypocalciuria	C	7
HP:0003128	Lactic acidosis	C	6
HP:0003130	Abnormal peripheral myelination	C	5
HP:0003131	Cystinuria	C	7
HP:0003134	Abnormality of peripheral nerve conduction	C	5
HP:0003137	Prolinuria	C	7
HP:0003138	Increased blood urea nitrogen (BUN)	C	6
HP:0003139	Panhypogammaglobulinemia	C	8
HP:0003141	Hyperbetalipoproteinemia	C	8
HP:0003144	Increased serum serotonin	C	5
HP:0003145	Decreased adenosylcobalamin	C	7
HP:0003146	Hypocholesterolemia	C	6
HP:0003148	Elevated serum acid phosphatase	C	6
HP:0003149	Hyperuricosuria	C	5
HP:0003150	Glutaric aciduria	C	7
HP:0003152	Increased serum 1,25-dihydroxyvitamin D3	C	5
HP:0003153	Cystathioninuria	C	7
HP:0003154	Increased circulating ACTH level	C	6
HP:0003155	Elevated alkaline phosphatase	C	6
HP:0003158	Hyposthenuria	C	5
HP:0003159	Hyperoxaluria	C	6
HP:0003160	Abnormal isoelectric focusing of serum transferrin	C	8
HP:0003161	4-Hydroxyphenylpyruvic aciduria	C	6
HP:0003162	Fasting hypoglycemia	C	5
HP:0003163	Elevated urinary delta-aminolevulinic acid	C	5
HP:0003164	Hypothalamic gonadotropin-releasing hormone (GNRH) deficiency	C	5
HP:0003165	Elevated circulating parathyroid hormone (PTH) level	C	5
HP:0003166	Increased urinary taurine	C	5
HP:0003170	Abnormality of the acetabulum	C	9
HP:0003172	Abnormality of the pubic bones	C	8
HP:0003173	Hypoplastic pubic bones	C	9
HP:0003174	Abnormality of the ischium	C	8
HP:0003175	Hypoplastic ischia	C	9
HP:0003177	Squared iliac bones	C	9
HP:0003179	Protrusio acetabuli	C	10
HP:0003180	Flat acetabular roof	C	10
HP:0003182	Shallow acetabular fossae	C	10
HP:0003183	Wide pubic symphysis	C	9
HP:0003184	Decreased hip abduction	C	8
HP:0003185	Small sacroiliac notches	C	8
HP:0003186	Inverted nipples	C	5
HP:0003187	Breast hypoplasia	C	5
HP:0003189	Long nose	C	8
HP:0003191	Cleft ala nasi	C	9
HP:0003193	Allergic rhinitis	C	7
HP:0003194	Short nasal bridge	C	8
HP:0003196	Short nose	C	8
HP:0003198	Myopathy	C	5
HP:0003199	Decreased muscle mass	C	5
HP:0003200	Ragged-red muscle fibers	C	6
HP:0003201	Rhabdomyolysis	C	5
HP:0003202	Amyotrophy	C	5
HP:0003203	Negative nitroblue tetrazolium (NBT) reduction test	C	10
HP:0003204	Intracellular accumulation of autofluorescent lipopigment storage material	C	5
HP:0003205	Curvilinear intracellular accumulation of autofluorescent lipopigment storage material	C	6
HP:0003206	Decreased activity of NADPH oxidase	C	5
HP:0003207	Arterial calcification	C	6
HP:0003208	Fingerprint intracellular accumulation of autofluorescent lipopigment storage material	C	6
HP:0003209	Decreased pyruvate carboxylase activity	C	5
HP:0003210	Decreased methylmalonyl-CoA mutase activity	C	5
HP:0003212	Increased IgE level	C	8
HP:0003213	Deficient excision of UV-induced pyrimidine dimers in DNA	C	6
HP:0003214	Prolonged G2 phase of cell cycle	C	6
HP:0003215	Dicarboxylic aciduria	C	6
HP:0003216	Generalized amyloid deposition	C	5
HP:0003217	Hyperglutaminemia	C	7
HP:0003218	Oroticaciduria	C	6
HP:0003219	Ethylmalonic aciduria	C	7
HP:0003220	Abnormality of chromosome stability	C	5
HP:0003221	Chromosomal breakage induced by crosslinking agents	C	6
HP:0003223	Decreased methylcobalamin	C	7
HP:0003224	Increased cellular sensitivity to UV light	C	5
HP:0003225	Reduced factor V activity	C	7
HP:0003226	Rectilinear intracellular accumulation of autofluorescent lipopigment storage material	C	6
HP:0003228	Hypernatremia	C	8
HP:0003231	Hypertyrosinemia	C	8
HP:0003232	Mitochondrial malic enzyme reduced	C	7
HP:0003233	Hypoalphalipoproteinemia	C	8
HP:0003234	Decreased plasma carnitine	C	7
HP:0003235	Hypermethioninemia	C	8
HP:0003236	Elevated serum creatine phosphokinase	C	6
HP:0003237	Increased IgG level	C	8
HP:0003239	Phosphoethanolaminuria	C	5
HP:0003241	Genital hypoplasia	C	7
HP:0003244	Penile hypospadias	C	9
HP:0003246	Prominent scrotal raphe	C	9
HP:0003247	Overgrowth of external genitalia	C	7
HP:0003248	Gonadal tissue inappropriate for external genitalia or chromosomal sex	C	8
HP:0003249	Genital ulcers	C	6
HP:0003250	Aplasia of the vagina	C	10
HP:0003251	Male infertility	C	8
HP:0003252	Anteriorly displaced genitalia	C	6
HP:0003254	Abnormality of DNA repair	C	5
HP:0003256	Abnormality of the coagulation cascade	C	5
HP:0003258	Glyoxalase deficiency	C	5
HP:0003259	Elevated serum creatinine	C	6
HP:0003260	Hydroxyprolinemia	C	8
HP:0003261	Increased IgA level	C	8
HP:0003262	Smooth muscle antibody positivity	C	6
HP:0003264	Deficiency of N-acetylglucosamine-1-phosphotransferase	C	6
HP:0003265	Neonatal hyperbilirubinemia	C	5
HP:0003267	Reduced orotidine 5-prime phosphate decarboxylase activity	C	6
HP:0003268	Argininuria	C	7
HP:0003269	Sudanophilic leukodystrophy	C	7
HP:0003270	Abdominal distention	C	5
HP:0003271	Visceromegaly	C	5
HP:0003272	Abnormality of the hip bone	C	7
HP:0003273	Hip contracture	C	7
HP:0003274	Hypoplastic acetabulae	C	10
HP:0003275	Narrow pelvis	C	7
HP:0003276	Pelvic exostoses	C	7
HP:0003277	Constricted iliac wings	C	10
HP:0003278	Square pelvis	C	7
HP:0003279	Coxa magna	C	8
HP:0003281	Increased serum ferritin	C	8
HP:0003282	Low alkaline phosphatase	C	6
HP:0003286	Cystathioninemia	C	7
HP:0003287	Abnormality of mitochondrial metabolism	C	6
HP:0003288	Mitochondrial propionyl-CoA carboxylase (PCC) defect	C	7
HP:0003292	Decreased serum leptin	C	6
HP:0003295	Impaired FSH and LH secretion	C	5
HP:0003296	Hyperthreoninuria	C	7
HP:0003297	Hyperlysinuria	C	7
HP:0003298	Spina bifida occulta	C	9
HP:0003300	Ovoid vertebral bodies	C	9
HP:0003301	Irregular vertebral endplates	C	10
HP:0003302	Spondylolisthesis	C	7
HP:0003304	Spondylolysis	C	7
HP:0003305	Block vertebrae	C	9
HP:0003306	Spinal rigidity	C	7
HP:0003307	Hyperlordosis	C	8
HP:0003308	Cervical subluxation	C	8
HP:0003309	Ovoid thoracolumbar vertebrae	C	10
HP:0003310	Abnormality of the odontoid process	C	7
HP:0003311	Hypoplasia of the odontoid process	C	8
HP:0003312	Abnormal form of the vertebral bodies	C	8
HP:0003316	Butterfly vertebrae	C	10
HP:0003318	Cervical spine hypermobility	C	8
HP:0003319	Abnormality of the cervical spine	C	7
HP:0003320	C1-C2 subluxation	C	9
HP:0003321	Biconcave flattened vertebrae	C	10
HP:0003323	Progressive muscle weakness	C	6
HP:0003324	Generalized muscle weakness	C	6
HP:0003325	Limb-girdle muscle weakness	C	6
HP:0003326	Myalgia	C	5
HP:0003327	Axial muscle weakness	C	6
HP:0003328	Abnormal hair laboratory examination	C	6
HP:0003329	Hair shafts flattened at irregular intervals and twisted through 180 degrees about their axes	C	7
HP:0003330	Abnormal bone structure	C	5
HP:0003332	Absent primary metaphyseal spongiosa	C	8
HP:0003333	Increased serum beta-hexosaminidase	C	9
HP:0003334	Elevated circulating catecholamine level	C	6
HP:0003335	Low gonadotropins (secondary hypogonadism)	C	5
HP:0003336	Abnormal enchondral ossification	C	5
HP:0003337	Reduced prothrombin consumption	C	7
HP:0003339	Pyrimidine-responsive megaloblastic anemia	C	9
HP:0003341	Junctional split	C	8
HP:0003343	Glutathione synthetase deficiency	C	4
HP:0003344	3-Methylglutaric aciduria	C	8
HP:0003345	Elevated urinary norepinephrine	C	7
HP:0003347	Impaired lymphocyte transformation with phytohemagglutinin	C	6
HP:0003348	Hyperalaninemia	C	7
HP:0003349	Low cholesterol esterification rates	C	6
HP:0003351	Decreased circulating renin level	C	5
HP:0003352	Endopolyploidy on chromosome studies of bone marrow	C	6
HP:0003353	Propionyl-CoA carboxylase deficiency	C	6
HP:0003354	Hyperthreoninemia	C	7
HP:0003355	Aminoaciduria	C	6
HP:0003357	Thymic hormone decreased	C	6
HP:0003358	Elevated intracellular cystine	C	7
HP:0003359	Decreased urinary sulfate	C	6
HP:0003362	Increased circulating very-low-density lipoprotein cholesterol	C	8
HP:0003363	Abdominal situs inversus	C	5
HP:0003365	Arthralgia of the hip	C	8
HP:0003366	Abnormality of the femoral neck and head region	C	9
HP:0003367	Abnormality of the femoral neck	C	10
HP:0003368	Abnormality of the femoral head	C	10
HP:0003370	Flat capital femoral epiphysis	C	11
HP:0003371	Enlargement of the proximal femoral epiphysis	C	8
HP:0003375	Narrow greater sacrosciatic notches	C	8
HP:0003376	Steppage gait	C	6
HP:0003378	Axonal degeneration/regeneration	C	6
HP:0003380	Decreased number of peripheral myelinated nerve fibers	C	6
HP:0003382	Hypertrophic nerve changes	C	5
HP:0003383	Onion bulb formation	C	6
HP:0003384	Peripheral axonal atrophy	C	6
HP:0003387	Decreased number of large peripheral myelinated nerve fibers	C	7
HP:0003388	Easy fatigability	C	4
HP:0003390	Sensory axonal neuropathy	C	7
HP:0003391	Gower sign	C	7
HP:0003392	First dorsal interossei muscle weakness	C	7
HP:0003393	Thenar muscle atrophy	C	8
HP:0003394	Muscle cramps	C	5
HP:0003396	Syringomyelia	C	8
HP:0003397	Generalized hypotonia due to defect at the neuromuscular junction	C	6
HP:0003400	Basal lamina 'onion bulb' formation	C	7
HP:0003401	Paresthesia	C	7
HP:0003402	Decreased miniature endplate potentials	C	6
HP:0003403	EMG: decremental response of compound muscle action potential (CMAP) to repetitive nerve stimulation	C	6
HP:0003405	Diffuse axonal swelling	C	5
HP:0003406	Peripheral nerve compression	C	5
HP:0003409	Distal sensory impairment of all modalities	C	7
HP:0003411	Irregular proximal femoral metaphyses	C	10
HP:0003413	Atlantoaxial abnormality	C	7
HP:0003414	Atlantoaxial dislocation	C	8
HP:0003416	Spinal canal stenosis	C	7
HP:0003417	Coronal cleft vertebrae	C	10
HP:0003418	Back pain	C	7
HP:0003419	Low back pain	C	8
